x,y,z,theta,dist_l,conf_l,dist_r,conf_r
3352205.70762, 5074618.04599, 184.522453506, 1.56487234557, 2.5, -1, 2.5, -1
3352205.68601, 5074618.09728, 184.522057238, 1.56493875516, 2.5, -1, 2.5, -1
3352205.66444, 5074618.14852, 184.521507803, 1.56495989914, 2.5, -1, 2.5, -1
3352205.64291, 5074618.19933, 184.521094803, 1.56494312044, 2.5, -1, 2.5, -1
3352205.59978, 5074618.3019, 184.520096825, 1.56490577304, 2.5, -1, 2.5, -1
3352205.59978, 5074618.3019, 184.520096825, 1.56490577304, 2.5, -1, 2.5, -1
3352205.5783, 5074618.35264, 184.519694466, 1.56494004463, 2.5, -1, 2.5, -1
3352205.55676, 5074618.40403, 184.519167244, 1.56491917317, 2.5, -1, 2.5, -1
3352205.53529, 5074618.45501, 184.518840075, 1.56491211473, 2.5, -1, 2.5, -1
3352205.51381, 5074618.50594, 184.518185595, 1.56491588104, 2.5, -1, 2.5, -1
3352205.49238, 5074618.55685, 184.517705712, 1.56490727048, 2.5, -1, 2.5, -1
3352205.44951, 5074618.65865, 184.516492422, 1.56501940596, 2.5, -1, 2.5, -1
3352205.4281, 5074618.7095, 184.515988362, 1.56503317155, 2.5, -1, 2.5, -1
3352205.40668, 5074618.76028, 184.515349422, 1.56505592802, 2.5, -1, 2.5, -1
3352205.38531, 5074618.81108, 184.514678488, 1.56507005259, 2.5, -1, 2.5, -1
3352205.36397, 5074618.86181, 184.514005234, 1.56509257389, 2.5, -1, 2.5, -1
3352205.34271, 5074618.9122, 184.513294355, 1.56516305348, 2.5, -1, 2.5, -1
3352205.32136, 5074618.96324, 184.512601835, 1.56519992783, 2.5, -1, 2.5, -1
3352205.30006, 5074619.0139, 184.51195322, 1.56522236255, 2.5, -1, 2.5, -1
3352205.27877, 5074619.06452, 184.51122465, 1.56523330051, 2.5, -1, 2.5, -1
3352205.25756, 5074619.11473, 184.510495516, 1.56526337527, 2.5, -1, 2.5, -1
3352205.2363, 5074619.16524, 184.509832563, 1.5653040035, 2.5, -1, 2.5, -1
3352205.215, 5074619.21607, 184.509092266, 1.5653375475, 2.5, -1, 2.5, -1
3352205.19381, 5074619.26617, 184.508495428, 1.56537063803, 2.5, -1, 2.5, -1
3352205.17256, 5074619.31656, 184.50782722, 1.56535091087, 2.5, -1, 2.5, -1
3352205.17256, 5074619.31656, 184.50782722, 1.56535091087, 2.5, -1, 2.5, -1
3352205.17256, 5074619.31656, 184.50782722, 1.56535091087, 2.5, -1, 2.5, -1
3352205.15126, 5074619.36729, 184.507160425, 1.56535478961, 2.5, -1, 2.5, -1
3352205.08763, 5074619.5179, 184.505221648, 1.56542203664, 2.5, -1, 2.5, -1
3352205.06635, 5074619.56846, 184.504659208, 1.56542003661, 2.5, -1, 2.5, -1
3352205.06635, 5074619.56846, 184.504659208, 1.56542003661, 2.5, -1, 2.5, -1
3352205.02396, 5074619.66866, 184.503505784, 1.56540979859, 2.5, -1, 2.5, -1
3352205.00283, 5074619.71872, 184.502868157, 1.56542685402, 2.5, -1, 2.5, -1
3352204.98174, 5074619.76872, 184.502330213, 1.56544170894, 2.5, -1, 2.5, -1
3352204.96065, 5074619.81868, 184.501819042, 1.56546919543, 2.5, -1, 2.5, -1
3352204.93966, 5074619.86826, 184.501271979, 1.56546063453, 2.5, -1, 2.5, -1
3352204.91863, 5074619.91814, 184.500717903, 1.56547647464, 2.5, -1, 2.5, -1
3352204.89762, 5074619.96832, 184.500064232, 1.56550012923, 2.5, -1, 2.5, -1
3352204.87668, 5074620.01813, 184.499469646, 1.56554303735, 2.5, -1, 2.5, -1
3352204.85576, 5074620.06792, 184.498846619, 1.56559482097, 2.5, -1, 2.5, -1
3352204.83484, 5074620.11766, 184.498272651, 1.56559325907, 2.5, -1, 2.5, -1
3352204.81397, 5074620.16703, 184.497735948, 1.56561387728, 2.5, -1, 2.5, -1
3352204.79304, 5074620.21704, 184.497176318, 1.5656406977, 2.5, -1, 2.5, -1
3352204.77221, 5074620.26634, 184.496668406, 1.56568616617, 2.5, -1, 2.5, -1
3352204.75129, 5074620.31627, 184.496169178, 1.56573712351, 2.5, -1, 2.5, -1
3352204.73039, 5074620.36579, 184.495707498, 1.56574306391, 2.5, -1, 2.5, -1
3352204.70952, 5074620.41491, 184.495279198, 1.56578297066, 2.5, -1, 2.5, -1
3352204.68854, 5074620.46468, 184.494855386, 1.56581589754, 2.5, -1, 2.5, -1
3352204.66762, 5074620.51407, 184.494402833, 1.56585242016, 2.5, -1, 2.5, -1
3352204.64668, 5074620.5634, 184.494028848, 1.56589040889, 2.5, -1, 2.5, -1
3352204.62576, 5074620.61267, 184.493662176, 1.56590571896, 2.5, -1, 2.5, -1
3352204.6049, 5074620.66152, 184.493338592, 1.56590693724, 2.5, -1, 2.5, -1
3352204.58395, 5074620.71105, 184.492955702, 1.56591436323, 2.5, -1, 2.5, -1
3352204.56309, 5074620.76016, 184.492596437, 1.56588930641, 2.5, -1, 2.5, -1
3352204.54222, 5074620.80929, 184.492221847, 1.56588808521, 2.5, -1, 2.5, -1
3352204.52144, 5074620.85802, 184.491757419, 1.56587591949, 2.5, -1, 2.5, -1
3352204.50058, 5074620.90739, 184.491407404, 1.56586196855, 2.5, -1, 2.5, -1
3352204.47979, 5074620.95642, 184.490821705, 1.56584186744, 2.5, -1, 2.5, -1
3352204.45903, 5074621.00535, 184.490375224, 1.56581991236, 2.5, -1, 2.5, -1
3352204.45903, 5074621.00535, 184.490375224, 1.56581991236, 2.5, -1, 2.5, -1
3352204.41767, 5074621.10322, 184.489213585, 1.56582466553, 2.5, -1, 2.5, -1
3352204.39704, 5074621.15207, 184.488801498, 1.56585170219, 2.5, -1, 2.5, -1
3352204.37648, 5074621.20056, 184.488183104, 1.56584931057, 2.5, -1, 2.5, -1
3352204.35592, 5074621.24934, 184.487673057, 1.56585991509, 2.5, -1, 2.5, -1
3352204.3353, 5074621.29869, 184.487139875, 1.56588294458, 2.5, -1, 2.5, -1
3352204.3147, 5074621.3479, 184.486566844, 1.56591136476, 2.5, -1, 2.5, -1
3352204.29412, 5074621.39705, 184.486069746, 1.5659398232, 2.5, -1, 2.5, -1
3352204.27357, 5074621.44609, 184.485510484, 1.56596862564, 2.5, -1, 2.5, -1
3352204.253, 5074621.49523, 184.484956141, 1.56598859731, 2.5, -1, 2.5, -1
3352204.253, 5074621.49523, 184.484956141, 1.56598859731, 2.5, -1, 2.5, -1
3352204.21186, 5074621.59321, 184.483697779, 1.56604763591, 2.5, -1, 2.5, -1
3352204.19128, 5074621.64213, 184.483045648, 1.56607770193, 2.5, -1, 2.5, -1
3352204.17073, 5074621.69094, 184.482337117, 1.5660939712, 2.5, -1, 2.5, -1
3352204.15016, 5074621.73984, 184.481620728, 1.56609927542, 2.5, -1, 2.5, -1
3352204.15016, 5074621.73984, 184.481620728, 1.56609927542, 2.5, -1, 2.5, -1
3352204.10909, 5074621.83735, 184.480139385, 1.56614993923, 2.5, -1, 2.5, -1
3352204.08858, 5074621.88603, 184.479383835, 1.56617350774, 2.5, -1, 2.5, -1
3352204.0681, 5074621.93467, 184.478712906, 1.56620022066, 2.5, -1, 2.5, -1
3352204.04766, 5074621.98325, 184.478041021, 1.56620702736, 2.5, -1, 2.5, -1
3352204.02724, 5074622.03176, 184.47741375, 1.5662382802, 2.5, -1, 2.5, -1
3352204.00685, 5074622.08023, 184.476824043, 1.56626403549, 2.5, -1, 2.5, -1
3352203.98647, 5074622.12866, 184.476207499, 1.5663049108, 2.5, -1, 2.5, -1
3352203.96618, 5074622.17668, 184.475518637, 1.56634798559, 2.5, -1, 2.5, -1
3352203.9459, 5074622.22475, 184.47485799, 1.5663779689, 2.5, -1, 2.5, -1
3352203.92566, 5074622.2725, 184.474029224, 1.56642295343, 2.5, -1, 2.5, -1
3352203.90544, 5074622.32021, 184.473257636, 1.56647421557, 2.5, -1, 2.5, -1
3352203.88523, 5074622.36789, 184.472448366, 1.56650690012, 2.5, -1, 2.5, -1
3352203.86506, 5074622.41553, 184.471718379, 1.56653196714, 2.5, -1, 2.5, -1
3352203.84487, 5074622.46314, 184.470975392, 1.56655574013, 2.5, -1, 2.5, -1
3352203.82474, 5074622.51041, 184.470092268, 1.56655828442, 2.5, -1, 2.5, -1
3352203.82474, 5074622.51041, 184.470092268, 1.56655828442, 2.5, -1, 2.5, -1
3352203.82474, 5074622.51041, 184.470092268, 1.56655828442, 2.5, -1, 2.5, -1
3352203.80455, 5074622.55824, 184.469509644, 1.56655734688, 2.5, -1, 2.5, -1
3352203.80455, 5074622.55824, 184.469509644, 1.56655734688, 2.5, -1, 2.5, -1
3352203.80455, 5074622.55824, 184.469509644, 1.56655734688, 2.5, -1, 2.5, -1
3352203.80455, 5074622.55824, 184.469509644, 1.56655734688, 2.5, -1, 2.5, -1
3352203.68415, 5074622.8426, 184.464875591, 1.56651064959, 2.5, -1, 2.5, -1
3352203.6642, 5074622.88982, 184.464109939, 1.56650523406, 2.5, -1, 2.5, -1
3352203.64432, 5074622.93673, 184.463230518, 1.56651249768, 2.5, -1, 2.5, -1
3352203.62437, 5074622.98416, 184.462635263, 1.56652418975, 2.5, -1, 2.5, -1
3352203.58459, 5074623.07826, 184.461224146, 1.56655158873, 2.5, -1, 2.5, -1
3352203.58459, 5074623.07826, 184.461224146, 1.56655158873, 2.5, -1, 2.5, -1
3352203.58459, 5074623.07826, 184.461224146, 1.56655158873, 2.5, -1, 2.5, -1
3352203.54484, 5074623.1721, 184.459839473, 1.56660707628, 2.5, -1, 2.5, -1
3352203.54484, 5074623.1721, 184.459839473, 1.56660707628, 2.5, -1, 2.5, -1
3352203.50506, 5074623.26565, 184.458520096, 1.56667510046, 2.5, -1, 2.5, -1
3352203.48519, 5074623.31234, 184.457857181, 1.56669358797, 2.5, -1, 2.5, -1
3352203.46533, 5074623.35897, 184.457167791, 1.56672901136, 2.5, -1, 2.5, -1
3352203.44551, 5074623.40555, 184.456490693, 1.566744557, 2.5, -1, 2.5, -1
3352203.42574, 5074623.45179, 184.455627796, 1.56678420271, 2.5, -1, 2.5, -1
3352203.40593, 5074623.4986, 184.455023605, 1.56679681413, 2.5, -1, 2.5, -1
3352203.3862, 5074623.54509, 184.454259791, 1.566786377, 2.5, -1, 2.5, -1
3352203.36649, 5074623.59156, 184.45342371, 1.56679777327, 2.5, -1, 2.5, -1
3352203.34681, 5074623.63802, 184.452586344, 1.5667944511, 2.5, -1, 2.5, -1
3352203.32715, 5074623.68446, 184.451670098, 1.56680290001, 2.5, -1, 2.5, -1
3352203.30753, 5074623.73086, 184.450796057, 1.56679356135, 2.5, -1, 2.5, -1
3352203.28791, 5074623.77719, 184.449853785, 1.56678707517, 2.5, -1, 2.5, -1
3352203.26831, 5074623.82348, 184.448960721, 1.56679908938, 2.5, -1, 2.5, -1
3352203.24878, 5074623.86943, 184.447889669, 1.56679527178, 2.5, -1, 2.5, -1
3352203.22919, 5074623.91563, 184.446991029, 1.56680832665, 2.5, -1, 2.5, -1
3352203.20957, 5074623.96206, 184.446249416, 1.56681118917, 2.5, -1, 2.5, -1
3352203.18996, 5074624.00815, 184.4453894, 1.56681802906, 2.5, -1, 2.5, -1
3352203.17044, 5074624.05389, 184.444374335, 1.56683152267, 2.5, -1, 2.5, -1
3352203.15083, 5074624.10017, 184.4437024, 1.56684552597, 2.5, -1, 2.5, -1
3352203.13134, 5074624.1458, 184.44275127, 1.56685935246, 2.5, -1, 2.5, -1
3352203.1118, 5074624.19199, 184.442147101, 1.56686262403, 2.5, -1, 2.5, -1
3352203.09234, 5074624.23785, 184.441399767, 1.56687728707, 2.5, -1, 2.5, -1
3352203.07292, 5074624.28367, 184.440639524, 1.56688512498, 2.5, -1, 2.5, -1
3352203.05353, 5074624.32945, 184.439898363, 1.5668847998, 2.5, -1, 2.5, -1
3352203.03418, 5074624.3752, 184.439068067, 1.56686628075, 2.5, -1, 2.5, -1
3352203.01485, 5074624.42091, 184.438252702, 1.56684921686, 2.5, -1, 2.5, -1
3352202.99554, 5074624.46659, 184.437356913, 1.56682840398, 2.5, -1, 2.5, -1
3352202.97628, 5074624.51223, 184.436478858, 1.56680866494, 2.5, -1, 2.5, -1
3352202.95703, 5074624.55782, 184.435532351, 1.56679689653, 2.5, -1, 2.5, -1
3352202.93782, 5074624.60333, 184.434600118, 1.566785505, 2.5, -1, 2.5, -1
3352202.91863, 5074624.64881, 184.4336899, 1.5667649578, 2.5, -1, 2.5, -1
3352202.89951, 5074624.69391, 184.432578583, 1.56673993226, 2.5, -1, 2.5, -1
3352202.88032, 5074624.73954, 184.431832695, 1.56672503006, 2.5, -1, 2.5, -1
3352202.8612, 5074624.78478, 184.430887111, 1.56670850414, 2.5, -1, 2.5, -1
3352202.84209, 5074624.82995, 184.43006841, 1.56670145534, 2.5, -1, 2.5, -1
3352202.82299, 5074624.87505, 184.429219457, 1.56669062526, 2.5, -1, 2.5, -1
3352202.80394, 5074624.91976, 184.42827375, 1.56666528478, 2.5, -1, 2.5, -1
3352202.78481, 5074624.96499, 184.427645629, 1.56665419458, 2.5, -1, 2.5, -1
3352202.74672, 5074625.05466, 184.426156035, 1.56662787667, 2.5, -1, 2.5, -1
3352202.74672, 5074625.05466, 184.426156035, 1.56662787667, 2.5, -1, 2.5, -1
3352202.7277, 5074625.09938, 184.425421977, 1.56664160216, 2.5, -1, 2.5, -1
3352202.70871, 5074625.14405, 184.424692645, 1.56664395718, 2.5, -1, 2.5, -1
3352202.68973, 5074625.18863, 184.42394333, 1.56663659636, 2.5, -1, 2.5, -1
3352202.67079, 5074625.23317, 184.423201182, 1.56660435695, 2.5, -1, 2.5, -1
3352202.65186, 5074625.27764, 184.422425697, 1.56657290229, 2.5, -1, 2.5, -1
3352202.63297, 5074625.32205, 184.421665309, 1.5665452156, 2.5, -1, 2.5, -1
3352202.61412, 5074625.36639, 184.420900508, 1.56649590194, 2.5, -1, 2.5, -1
3352202.59529, 5074625.41066, 184.420136101, 1.56644830547, 2.5, -1, 2.5, -1
3352202.5765, 5074625.45486, 184.419373521, 1.5663775151, 2.5, -1, 2.5, -1
3352202.55774, 5074625.49896, 184.418660627, 1.5663287875, 2.5, -1, 2.5, -1
3352202.53908, 5074625.54269, 184.417786558, 1.56628448833, 2.5, -1, 2.5, -1
3352202.5204, 5074625.58662, 184.417118759, 1.56623774041, 2.5, -1, 2.5, -1
3352202.50172, 5074625.63075, 184.416575212, 1.56619413922, 2.5, -1, 2.5, -1
3352202.48315, 5074625.6742, 184.415799202, 1.56615634776, 2.5, -1, 2.5, -1
3352202.46451, 5074625.71817, 184.415292464, 1.56612561445, 2.5, -1, 2.5, -1
3352202.44596, 5074625.76178, 184.414639082, 1.56609757352, 2.5, -1, 2.5, -1
3352202.42744, 5074625.80531, 184.41394386, 1.56609295993, 2.5, -1, 2.5, -1
3352202.40896, 5074625.84878, 184.41323116, 1.56606939376, 2.5, -1, 2.5, -1
3352202.39056, 5074625.89189, 184.412308222, 1.56605609307, 2.5, -1, 2.5, -1
3352202.3721, 5074625.93576, 184.411773506, 1.56603365589, 2.5, -1, 2.5, -1
3352202.3537, 5074625.9795, 184.411176519, 1.56600459986, 2.5, -1, 2.5, -1
3352202.33536, 5074626.02318, 184.410594908, 1.56598309519, 2.5, -1, 2.5, -1
3352202.31709, 5074626.06671, 184.40996309, 1.56592959071, 2.5, -1, 2.5, -1
3352202.29884, 5074626.11027, 184.409385446, 1.56588534509, 2.5, -1, 2.5, -1
3352202.28066, 5074626.15369, 184.408746185, 1.56582927218, 2.5, -1, 2.5, -1
3352202.26249, 5074626.19701, 184.408087375, 1.56578390453, 2.5, -1, 2.5, -1
3352202.24436, 5074626.24024, 184.40741541, 1.5657419975, 2.5, -1, 2.5, -1
3352202.22627, 5074626.28332, 184.406712717, 1.56569689699, 2.5, -1, 2.5, -1
3352202.20818, 5074626.32643, 184.406066197, 1.56565837062, 2.5, -1, 2.5, -1
3352202.19013, 5074626.36939, 184.405371614, 1.56561842061, 2.5, -1, 2.5, -1
3352202.17212, 5074626.4122, 184.404657999, 1.56557530509, 2.5, -1, 2.5, -1
3352202.15414, 5074626.45504, 184.40399237, 1.56553517801, 2.5, -1, 2.5, -1
3352202.1362, 5074626.49776, 184.403318937, 1.56549076427, 2.5, -1, 2.5, -1
3352202.11831, 5074626.54035, 184.40261069, 1.56545647103, 2.5, -1, 2.5, -1
3352202.10046, 5074626.58292, 184.401955979, 1.56541559941, 2.5, -1, 2.5, -1
3352202.08264, 5074626.62541, 184.401320525, 1.56537991756, 2.5, -1, 2.5, -1
3352202.06486, 5074626.66781, 184.4007012, 1.56533766007, 2.5, -1, 2.5, -1
3352202.04713, 5074626.71019, 184.40013832, 1.5652868635, 2.5, -1, 2.5, -1
3352202.02964, 5074626.75189, 184.399191701, 1.56529220022, 2.5, -1, 2.5, -1
3352202.01219, 5074626.79357, 184.398306503, 1.56525074567, 2.5, -1, 2.5, -1
3352201.99471, 5074626.83542, 184.397660275, 1.56523062314, 2.5, -1, 2.5, -1
3352201.97742, 5074626.87667, 184.396617209, 1.56519017912, 2.5, -1, 2.5, -1
3352201.96002, 5074626.91832, 184.396015544, 1.56514818504, 2.5, -1, 2.5, -1
3352201.94282, 5074626.95938, 184.394993324, 1.56511594515, 2.5, -1, 2.5, -1
3352201.92551, 5074627.00086, 184.394403932, 1.56508063572, 2.5, -1, 2.5, -1
3352201.90831, 5074627.04201, 184.393565911, 1.56503164076, 2.5, -1, 2.5, -1
3352201.89116, 5074627.08306, 184.392734502, 1.56497423964, 2.5, -1, 2.5, -1
3352201.87405, 5074627.12405, 184.391869486, 1.56492763284, 2.5, -1, 2.5, -1
3352201.85698, 5074627.16496, 184.390973848, 1.56488303225, 2.5, -1, 2.5, -1
3352201.82295, 5074627.24654, 184.389229631, 1.56477767983, 2.5, -1, 2.5, -1
3352201.82295, 5074627.24654, 184.389229631, 1.56477767983, 2.5, -1, 2.5, -1
3352201.80605, 5074627.28696, 184.388173291, 1.56474301313, 2.5, -1, 2.5, -1
3352201.78905, 5074627.32779, 184.387535317, 1.56470319681, 2.5, -1, 2.5, -1
3352201.77214, 5074627.36826, 184.386699609, 1.56467159957, 2.5, -1, 2.5, -1
3352201.75537, 5074627.40838, 184.385672792, 1.56463132661, 2.5, -1, 2.5, -1
3352201.73847, 5074627.44889, 184.385087793, 1.5646035746, 2.5, -1, 2.5, -1
3352201.72175, 5074627.48882, 184.384099229, 1.5645820295, 2.5, -1, 2.5, -1
3352201.70494, 5074627.52914, 184.383529069, 1.56455330964, 2.5, -1, 2.5, -1
3352201.68829, 5074627.56885, 184.382535151, 1.56453554284, 2.5, -1, 2.5, -1
3352201.67161, 5074627.6087, 184.381707569, 1.56450737449, 2.5, -1, 2.5, -1
3352201.6549, 5074627.64869, 184.381081652, 1.56448032224, 2.5, -1, 2.5, -1
3352201.63836, 5074627.68809, 184.38000053, 1.56444434933, 2.5, -1, 2.5, -1
3352201.62171, 5074627.72788, 184.379333736, 1.56440046626, 2.5, -1, 2.5, -1
3352201.60516, 5074627.76734, 184.378450658, 1.56437006009, 2.5, -1, 2.5, -1
3352201.58865, 5074627.80669, 184.377546644, 1.56433884626, 2.5, -1, 2.5, -1
3352201.57216, 5074627.84594, 184.376676841, 1.56429683979, 2.5, -1, 2.5, -1
3352201.55571, 5074627.88509, 184.375755153, 1.56424279888, 2.5, -1, 2.5, -1
3352201.53929, 5074627.92415, 184.374862497, 1.56417915469, 2.5, -1, 2.5, -1
3352201.5229, 5074627.96311, 184.373969515, 1.56412476004, 2.5, -1, 2.5, -1
3352201.49024, 5074628.04075, 184.372289007, 1.56402772448, 2.5, -1, 2.5, -1
3352201.49024, 5074628.04075, 184.372289007, 1.56402772448, 2.5, -1, 2.5, -1
3352201.47406, 5074628.07917, 184.371285117, 1.56397567803, 2.5, -1, 2.5, -1
3352201.45777, 5074628.11797, 184.370721736, 1.56392795552, 2.5, -1, 2.5, -1
3352201.44163, 5074628.15643, 184.369964607, 1.5638702391, 2.5, -1, 2.5, -1
3352201.42562, 5074628.19453, 184.36903778, 1.56383318844, 2.5, -1, 2.5, -1
3352201.40952, 5074628.23303, 184.368539424, 1.56378830578, 2.5, -1, 2.5, -1
3352201.39362, 5074628.27092, 184.36765494, 1.56374636713, 2.5, -1, 2.5, -1
3352201.37763, 5074628.30921, 184.367178556, 1.5637068715, 2.5, -1, 2.5, -1
3352201.36183, 5074628.3469, 184.366298311, 1.56367440585, 2.5, -1, 2.5, -1
3352201.34592, 5074628.38497, 184.365792084, 1.56364238685, 2.5, -1, 2.5, -1
3352201.33011, 5074628.42268, 184.365075484, 1.56361781531, 2.5, -1, 2.5, -1
3352201.33011, 5074628.42268, 184.365075484, 1.56361781531, 2.5, -1, 2.5, -1
3352201.33011, 5074628.42268, 184.365075484, 1.56361781531, 2.5, -1, 2.5, -1
3352201.2986, 5074628.49778, 184.363569827, 1.56353875892, 2.5, -1, 2.5, -1
3352201.26726, 5074628.57245, 184.361998923, 1.56346590522, 2.5, -1, 2.5, -1
3352201.25167, 5074628.60963, 184.361207584, 1.56342958904, 2.5, -1, 2.5, -1
3352201.25167, 5074628.60963, 184.361207584, 1.56342958904, 2.5, -1, 2.5, -1
3352201.22068, 5074628.68367, 184.359571946, 1.56333400657, 2.5, -1, 2.5, -1
3352201.20529, 5074628.72054, 184.358736912, 1.56329071074, 2.5, -1, 2.5, -1
3352201.18996, 5074628.7573, 184.357898645, 1.5632334344, 2.5, -1, 2.5, -1
3352201.17477, 5074628.79372, 184.356836963, 1.56317528825, 2.5, -1, 2.5, -1
3352201.15948, 5074628.83052, 184.356187406, 1.56311933481, 2.5, -1, 2.5, -1
3352201.14439, 5074628.86672, 184.35506681, 1.56305887312, 2.5, -1, 2.5, -1
3352201.12919, 5074628.90331, 184.354358524, 1.56300900456, 2.5, -1, 2.5, -1
3352201.11412, 5074628.93952, 184.353395052, 1.56295878558, 2.5, -1, 2.5, -1
3352201.09909, 5074628.97562, 184.35239737, 1.56290099572, 2.5, -1, 2.5, -1
3352201.0841, 5074629.0116, 184.351339228, 1.56284940975, 2.5, -1, 2.5, -1
3352201.06925, 5074629.04723, 184.350031218, 1.56280910636, 2.5, -1, 2.5, -1
3352201.0543, 5074629.0832, 184.34907237, 1.56278881648, 2.5, -1, 2.5, -1
3352201.03945, 5074629.11878, 184.347925724, 1.56281899419, 2.5, -1, 2.5, -1
3352201.00988, 5074629.18934, 184.345321807, 1.56279614539, 2.5, -1, 2.5, -1
3352201.00988, 5074629.18934, 184.345321807, 1.56279614539, 2.5, -1, 2.5, -1
3352201.00988, 5074629.18934, 184.345321807, 1.56279614539, 2.5, -1, 2.5, -1
3352200.98029, 5074629.25989, 184.343119537, 1.5628059557, 2.5, -1, 2.5, -1
3352200.96558, 5074629.29485, 184.341946877, 1.56281226178, 2.5, -1, 2.5, -1
3352200.95094, 5074629.32967, 184.340815858, 1.56279426123, 2.5, -1, 2.5, -1
3352200.95094, 5074629.32967, 184.340815858, 1.56279426123, 2.5, -1, 2.5, -1
3352200.93636, 5074629.36435, 184.339678605, 1.56277480649, 2.5, -1, 2.5, -1
